base_id,source,source_stem,resolution_condition,filter_type,base_image_sha256,base_resolution,resized_resolution,resize_method,face_bbox,final_model_input_shape,filter_params,jpeg_policy,output_path,output_sha256,status,note
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,clean,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,512x512,2,"153.6,156.8,267.4,314.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_clean.png,f6da757e15fa517ac3f79ba313f9e2ed4bb0d63fbbef82743e46777b839d62df,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,smoothing_medium,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,512x512,2,"153.6,156.8,267.4,314.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_smoothing_medium.png,f34e1770fa9b4da9100844735859be659f12f29ae926facf3f5a45d29ad2d465,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,whitening_medium,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,512x512,2,"153.6,156.8,267.4,314.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_whitening_medium.png,d5e6166f82b8c64156fc16a13446662fd7c325e399321b479e58641b74c886ec,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,eye_enlarging,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,512x512,2,"153.6,156.8,267.4,314.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_eye_enlarging.png,3fe6c64b947a6582573cb4114b12119082244673dcc5930820ff1c9d73d02f74,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_512,face_reshaping,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,512x512,2,"153.6,156.8,267.4,314.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical512_face_reshaping.png,3d5f9ed4e55d7a9bbc69f37d90b0dd0d767e5fa36cd674c1e3cdcb0a57ec4e5f,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,clean,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,1024x1024,2,"307.5,313.6,535.3,629.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_clean.png,929da4e108ad2fbf6dfff45ed614623a04915936a21782b190643eb71c6948e4,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,smoothing_medium,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,1024x1024,2,"307.5,313.6,535.3,629.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_smoothing_medium.png,3e6a346cd47d0f27dec0a0f488605c07f4a7dabc7d38be2bf6c944834de02d34,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,whitening_medium,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,1024x1024,2,"307.5,313.6,535.3,629.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_whitening_medium.png,b5b1c8a2c099e14734d042578596a9cf05c469d21088154d6f2d0d9585e15fa0,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,eye_enlarging,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,1024x1024,2,"307.5,313.6,535.3,629.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_eye_enlarging.png,c3070751a1233e2b2a5c155c00f10f203f4cb579e5c6e034d3fa3e28c62ca0dc,OK_GENERATED,
repl0003_clean,DF40-cdf-DiT,5576,canonical_1024,face_reshaping,f2456291ab501fffc2995600d90ce7ce3e715f2a681067a0d9a248d941a54911,256x256,1024x1024,2,"307.5,313.6,535.3,629.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0003_clean_canonical1024_face_reshaping.png,4623ba876d43d3cbf1be46ae9afb304d6a5a3d2a8e5a3f2f88bb484a23a73d23,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,native,clean,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,256x256,"N/A (reused existing file, not regenerated)",,"224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\v815_replication_set\repl0004_clean.jpg,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,OK_REUSED_EXISTING,
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,clean,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,256x256,2,"65.1,76.2,141.0,160.0","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_clean.png,5deca4e47bc7adaa229a74da7e66f1b340b18be61114beb42af8cf2169e6c03f,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,smoothing_medium,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,256x256,2,"65.1,76.2,141.0,160.0","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_smoothing_medium.png,0ae976091d1d678ce156d85c5f7fb2d51211af7cc8821b754add6c53cc933474,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,whitening_medium,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,256x256,2,"65.1,76.2,141.0,160.0","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_whitening_medium.png,a6d8fd059e71dd7aa2090be0597da3a749fc3cea7892aeb25b12bf281b34c1db,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,eye_enlarging,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,256x256,2,"65.1,76.2,141.0,160.0","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_eye_enlarging.png,6b78ec0b274389356399e6deb5d4bfdb809347ded5ce63e75aecb930ffc96ac2,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_256,face_reshaping,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,256x256,2,"65.1,76.2,141.0,160.0","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical256_face_reshaping.png,c25cdeb78df8a326f1f9035b60ef3df7d8a1a8fb1f660883e2bbe637ff6b0449,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,clean,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,512x512,2,"130.3,153.8,282.8,321.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_clean.png,dd1848e3c7f2c1687de83283f34ea58435dc7c3779f878a21203867eef7458cd,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,smoothing_medium,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,512x512,2,"130.3,153.8,282.8,321.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_smoothing_medium.png,8aefe5bf70e04ad4053592b264b8bd03a8c241a006c7916dec46283203114708,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,whitening_medium,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,512x512,2,"130.3,153.8,282.8,321.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_whitening_medium.png,827f64449a7ee93a3768c762ca6342b100104b7a0f3574f21e9fc1472f91f0c5,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,eye_enlarging,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,512x512,2,"130.3,153.8,282.8,321.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_eye_enlarging.png,4f90be391926b82c790a3cafcffcd225e280c2ca9cabd4752932fcb1acfe3400,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_512,face_reshaping,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,512x512,2,"130.3,153.8,282.8,321.3","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical512_face_reshaping.png,86ac116f4956ade9678c8b4a4541777e9e50b9e1a992348a235248e30cb7d4f8,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,clean,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,1024x1024,2,"258.3,308.1,569.1,639.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_clean.png,bb99970143f711298d7652ab21fd2410cd1e4fd27ac843f335c6014992e3563b,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,smoothing_medium,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,1024x1024,2,"258.3,308.1,569.1,639.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_smoothing_medium.png,266cd078fae11763c5ebc1637d9186bf4f4cc7c52c3383374350755605623460,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,whitening_medium,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,1024x1024,2,"258.3,308.1,569.1,639.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_whitening_medium.png,282d82fac59d9c01f72e4c336d763c5bd9e7efe16e5d4551609f85149e85c8a1,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,eye_enlarging,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,1024x1024,2,"258.3,308.1,569.1,639.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_eye_enlarging.png,8fd0ebe0227c9e491888e1f8600406ac7e364433f330426f7cedabb80db7a940,OK_GENERATED,
repl0004_clean,DF40-cdf-SiT,9691,canonical_1024,face_reshaping,f5f6d4b81e60b35b8daad222080c16f0150850025fba81142b39294a9486134a,256x256,1024x1024,2,"258.3,308.1,569.1,639.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0004_clean_canonical1024_face_reshaping.png,7662cea412025ad6decbe0135213bfea71ffa2b253d8a1623918952cd5bb8add,OK_GENERATED,
repl0005_clean,DF40-cdf-pixart,Celeb-real_id54_0008_089,native,clean,adc3ff998b6f346bc19444f281992948513350b6f6b574254431f32a8a393695,1024x1024,1024x1024,"N/A (reused existing file, not regenerated)",,"224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\v815_replication_set\repl0005_clean.jpg,adc3ff998b6f346bc19444f281992948513350b6f6b574254431f32a8a393695,OK_REUSED_EXISTING,
